ID,Location,Mode_of_delivery,Calls_to_customer_care,Rating_of_customer,Cost_of_food,Prior_purchases,Gender_of_customer,Discount_offered,Weight_of_food_in_gms,Reached_on_time
7204,Khairtabad,Bike,6,2.0,399.0,4.0,M,3,1090,0
10935,Secunderabad,Car,5,4.0,412.5,5.0,M,4,1522,1
9367,Gachibowli,Bike,4,3.0,283.5,,F,4,5613,1
4028,Hitech City,Bike,4,5.0,373.5,2.0,F,10,4562,0
8333,Masab Tank,Car,6,3.0,369.0,4.0,F,8,1741,0
8263,Gachibowli,Bike,4,1.0,339.0,5.0,F,2,1912,0
10548,Hitech City,Auto,2,,234.0,,M,7,5780,0
9728,Hitech City,Auto,5,4.0,145.5,3.0,F,8,4577,0
9337,Gachibowli,Bike,5,4.0,235.5,7.0,F,9,4272,0
1739,Masab Tank,Bike,4,5.0,312.0,2.0,M,33,2170,1
6087,Secunderabad,Bike,4,3.0,369.0,2.0,M,6,4908,0
28,Khairtabad,Bike,5,1.0,243.0,3.0,M,31,1435,1
5090,Hitech City,Bike,2,4.0,408.0,2.0,M,4,4632,0
7886,Hitech City,Bike,4,,208.5,3.0,F,7,5317,0
2791,Gachibowli,Bike,2,5.0,423.0,5.0,M,63,1173,1
5820,Hitech City,Bike,3,,277.5,3.0,M,6,5995,1
9703,Gachibowli,Car,6,,396.0,,F,3,1498,1
4000,Khairtabad,Bike,3,,201.0,3.0,F,6,5680,0
10079,Masab Tank,Bike,4,5.0,387.0,3.0,F,3,5422,1
189,Secunderabad,Bike,2,5.0,208.5,3.0,F,27,1233,1
5342,Hitech City,Auto,3,,226.5,3.0,F,7,5154,1
9868,Khairtabad,Auto,3,3.0,330.0,,F,10,5234,1
1855,Gachibowli,Bike,4,5.0,357.0,10.0,M,38,3556,1
4336,Khairtabad,Bike,4,3.0,256.5,5.0,F,2,5242,1
7107,Secunderabad,Car,5,4.0,364.5,5.0,F,5,1118,0
2515,Gachibowli,Bike,4,4.0,211.5,,M,7,1479,1
1853,Masab Tank,Bike,3,5.0,285.0,10.0,F,27,2739,1
3317,Masab Tank,Bike,3,5.0,198.0,2.0,M,10,4462,1
3797,Masab Tank,Bike,6,4.0,355.5,5.0,F,10,5434,0
6049,Gachibowli,Bike,5,,403.5,6.0,F,8,1341,0
9021,Secunderabad,Car,3,2.0,186.0,5.0,M,10,5348,0
2781,Secunderabad,Bike,3,2.0,367.5,4.0,M,60,2178,1
6152,Hitech City,Car,4,3.0,237.0,3.0,F,5,5602,0
7266,Hitech City,Auto,4,4.0,396.0,3.0,F,9,5555,1
9580,Khairtabad,Car,4,,264.0,3.0,F,1,5096,1
4125,Secunderabad,Auto,4,1.0,349.5,2.0,M,7,4403,1
10025,Masab Tank,Bike,5,,387.0,3.0,M,7,4466,1
8444,Hitech City,Bike,4,1.0,364.5,,F,5,5989,0
7761,Secunderabad,Bike,5,1.0,414.0,5.0,F,6,1793,0
3844,Khairtabad,Auto,3,1.0,298.5,6.0,F,7,4805,0
2504,Hitech City,Bike,5,4.0,234.0,2.0,F,57,1842,1
1226,Hitech City,Car,3,1.0,202.5,2.0,M,7,1316,1
1727,Masab Tank,Bike,5,2.0,225.0,3.0,M,63,1807,1
10489,Gachibowli,Bike,5,1.0,214.5,3.0,F,3,4907,1
7379,Masab Tank,Car,5,4.0,381.0,2.0,M,9,5658,1
8894,Hitech City,Car,4,1.0,339.0,5.0,M,9,1530,0
6240,Hitech City,Bike,3,,262.5,3.0,M,10,4771,1
4177,Gachibowli,Bike,3,3.0,270.0,3.0,M,8,5953,1
2053,Gachibowli,Auto,3,,243.0,2.0,M,28,1948,1
8354,Hitech City,Auto,6,1.0,408.0,4.0,F,2,1018,0
3433,Gachibowli,Auto,4,,262.5,4.0,M,2,4053,0
5385,Secunderabad,Bike,5,4.0,372.0,4.0,F,5,4271,1
4945,Gachibowli,Auto,4,1.0,214.5,3.0,M,4,4283,0
3208,Khairtabad,Bike,6,4.0,340.5,5.0,F,8,4388,0
9438,Hitech City,Car,5,5.0,412.5,3.0,F,9,1691,1
10737,Secunderabad,Bike,5,3.0,385.5,5.0,F,10,1812,0
2989,Gachibowli,Car,5,,252.0,4.0,M,7,1298,1
1763,Masab Tank,Car,4,2.0,285.0,4.0,M,61,2077,1
9566,Hitech City,Car,4,4.0,229.5,,F,8,4248,0
8044,Khairtabad,Bike,6,1.0,207.0,,M,6,1604,0
10895,Masab Tank,Bike,3,2.0,372.0,3.0,M,8,5171,0
4470,Hitech City,Bike,4,,202.5,2.0,F,10,4508,1
2831,Masab Tank,Bike,4,5.0,297.0,3.0,M,33,2129,1
7793,Masab Tank,Car,3,,291.0,,F,4,5383,1
5764,Khairtabad,Auto,5,4.0,328.5,,M,5,1867,0
2848,Khairtabad,Bike,5,,328.5,,M,27,3430,1
7401,Secunderabad,Auto,3,4.0,265.5,,M,5,1854,0
9609,Secunderabad,Bike,5,3.0,286.5,3.0,F,6,4244,0
10069,Gachibowli,Bike,2,1.0,210.0,2.0,F,8,4965,0
1558,Khairtabad,Bike,4,1.0,222.0,,M,30,1731,1
8914,Khairtabad,Auto,6,2.0,432.0,4.0,M,9,1405,1
1006,Khairtabad,Bike,5,1.0,406.5,2.0,M,46,2744,1
6629,Masab Tank,Bike,3,,258.0,,M,5,5919,0
9588,Hitech City,Auto,5,1.0,255.0,4.0,M,4,5113,1
7857,Secunderabad,Bike,4,,325.5,3.0,M,2,5461,1
53,Masab Tank,Bike,4,3.0,247.5,3.0,F,44,1320,1
2016,Hitech City,Bike,5,,249.0,3.0,F,20,1267,1
6112,Khairtabad,Bike,5,4.0,402.0,3.0,F,3,5320,1
2878,Khairtabad,Auto,5,,360.0,,F,12,2723,1
8960,Hitech City,Bike,5,1.0,250.5,3.0,M,9,4660,0
8850,Hitech City,Bike,3,5.0,304.5,10.0,F,1,4996,0
4681,Gachibowli,Bike,3,,355.5,3.0,F,7,4062,0
10501,Gachibowli,Bike,4,1.0,370.5,3.0,M,5,5636,1
649,Gachibowli,Bike,4,3.0,303.0,3.0,M,2,3962,1
2738,Hitech City,Auto,5,,265.5,4.0,M,60,1159,1
5891,Masab Tank,Auto,3,4.0,207.0,2.0,F,8,4837,0
6862,Khairtabad,Auto,6,4.0,433.5,,F,4,1822,0
7125,Secunderabad,Auto,6,4.0,390.0,3.0,M,9,4730,1
2233,Gachibowli,Bike,4,4.0,234.0,3.0,M,20,1523,1
2538,Hitech City,Bike,3,,360.0,2.0,F,33,3489,1
5142,Hitech City,Bike,4,5.0,360.0,5.0,M,8,4558,0
9263,Masab Tank,Bike,3,,240.0,3.0,M,1,4769,0
7757,Masab Tank,Bike,7,3.0,408.0,4.0,M,7,1067,1
7623,Secunderabad,Bike,3,5.0,399.0,2.0,F,3,5195,0
5357,Masab Tank,Auto,2,4.0,216.0,4.0,F,8,5760,1
7743,Secunderabad,Bike,6,,451.5,4.0,M,10,1747,1
689,Masab Tank,Auto,5,2.0,255.0,3.0,M,15,1314,1
3780,Hitech City,Bike,2,,166.5,,F,1,4296,1
5052,Hitech City,Car,3,1.0,223.5,3.0,M,5,4805,1
4274,Hitech City,Bike,5,2.0,294.0,3.0,F,6,4257,0
1542,Hitech City,Bike,2,5.0,417.0,4.0,M,34,3416,1
2767,Gachibowli,Bike,3,1.0,198.0,2.0,F,16,1731,1
5840,Hitech City,Bike,3,5.0,220.5,4.0,M,10,5164,1
585,Secunderabad,Bike,3,,244.5,,F,48,1369,1
3483,Secunderabad,Bike,3,5.0,324.0,,F,3,4934,0
1876,Khairtabad,Bike,4,5.0,379.5,3.0,F,58,3096,1
9526,Khairtabad,Bike,3,5.0,376.5,3.0,M,1,5073,0
4629,Secunderabad,Bike,3,3.0,259.5,5.0,F,10,5840,0
4252,Khairtabad,Auto,4,2.0,399.0,,M,4,4197,1
4046,Hitech City,Bike,5,,372.0,8.0,F,2,4023,1
7185,Secunderabad,Bike,3,2.0,321.0,2.0,M,3,1983,1
1137,Secunderabad,Bike,5,5.0,297.0,5.0,M,36,2803,1
10669,Gachibowli,Car,4,4.0,349.5,5.0,F,10,1173,1
683,Masab Tank,Auto,4,4.0,214.5,,M,58,1038,1
5952,Hitech City,Bike,5,2.0,397.5,3.0,M,10,4347,1
4168,Khairtabad,Bike,3,2.0,346.5,3.0,F,5,5046,0
2113,Gachibowli,Bike,4,,274.5,3.0,M,5,3716,1
8498,Hitech City,Auto,3,2.0,396.0,4.0,M,1,4877,0
3185,Masab Tank,Bike,4,3.0,238.5,5.0,M,4,4666,1
7226,Hitech City,Bike,5,,328.5,2.0,F,5,4919,1
4370,Hitech City,Car,3,5.0,366.0,3.0,M,3,4652,1
6335,Masab Tank,Bike,2,,339.0,3.0,M,5,5875,0
9467,Masab Tank,Auto,4,,261.0,4.0,M,3,5295,0
1635,Secunderabad,Car,6,,361.5,6.0,F,8,3878,1
6607,Gachibowli,Bike,4,4.0,207.0,,F,7,1597,1
3714,Hitech City,Auto,3,1.0,288.0,2.0,M,6,4056,0
9187,Gachibowli,Auto,6,3.0,445.5,5.0,F,5,1657,0
2780,Hitech City,Bike,5,4.0,250.5,7.0,F,43,1619,1
6804,Hitech City,Bike,3,,229.5,,M,10,5772,0
3919,Gachibowli,Bike,5,1.0,255.0,4.0,F,4,4855,1
10359,Secunderabad,Bike,4,1.0,397.5,3.0,F,4,4249,0
2454,Hitech City,Car,4,,276.0,3.0,F,64,3812,1
9139,Gachibowli,Bike,4,1.0,346.5,5.0,M,6,1231,0
3705,Secunderabad,Auto,5,,276.0,4.0,M,6,4155,1
8108,Hitech City,Bike,3,4.0,343.5,6.0,F,3,5471,0
7036,Khairtabad,Bike,2,1.0,328.5,4.0,M,6,5124,0
5503,Gachibowli,Bike,7,2.0,424.5,,F,10,1722,1
8670,Hitech City,Bike,4,4.0,283.5,2.0,M,3,5837,1
7655,Masab Tank,Car,3,4.0,298.5,3.0,M,1,4490,1
1953,Secunderabad,Bike,3,5.0,202.5,3.0,M,20,1772,1
6864,Hitech City,Auto,6,3.0,445.5,4.0,M,1,1080,0
6698,Hitech City,Car,5,1.0,280.5,,F,9,5657,1
984,Hitech City,Bike,5,4.0,199.5,3.0,M,9,1051,1
7800,Hitech City,Car,3,5.0,351.0,,F,1,4455,1
10541,Masab Tank,Car,3,5.0,379.5,4.0,F,5,4761,1
8815,Gachibowli,Bike,3,2.0,207.0,10.0,M,1,5721,1
5997,Secunderabad,Bike,6,5.0,373.5,4.0,M,3,1710,1
6478,Khairtabad,Bike,3,,391.5,8.0,M,3,4007,1
2178,Hitech City,Car,4,,208.5,3.0,F,64,1415,1
7705,Gachibowli,Bike,4,1.0,394.5,5.0,M,1,1605,1
3536,Hitech City,Car,6,3.0,333.0,5.0,F,2,4612,0
7361,Masab Tank,Bike,4,,217.5,,M,2,5665,0
1948,Khairtabad,Bike,3,2.0,174.0,2.0,F,22,1430,1
1093,Gachibowli,Auto,4,4.0,300.0,3.0,M,19,2976,1
7152,Hitech City,Bike,6,,424.5,,M,3,1374,1
3369,Secunderabad,Bike,4,2.0,444.0,2.0,F,2,1233,0
9643,Gachibowli,Bike,5,,205.5,3.0,F,1,5242,0
4419,Secunderabad,Bike,3,,357.0,3.0,F,5,4399,1
9809,Masab Tank,Bike,4,5.0,360.0,6.0,F,9,5498,1
8160,Hitech City,Bike,3,,259.5,2.0,F,4,5521,0
712,Khairtabad,Bike,3,1.0,303.0,2.0,F,21,3120,1
759,Secunderabad,Bike,2,5.0,288.0,,F,41,2673,1
5917,Gachibowli,Bike,5,,402.0,3.0,F,10,4955,0
956,Hitech City,Auto,4,5.0,313.5,,F,59,2948,1
643,Gachibowli,Bike,4,,360.0,2.0,M,14,2437,1
8632,Khairtabad,Auto,5,3.0,348.0,5.0,F,1,1835,1
6429,Secunderabad,Car,3,5.0,208.5,2.0,M,2,5839,0
2239,Gachibowli,Bike,2,5.0,354.0,3.0,F,13,2171,1
10792,Khairtabad,Bike,4,2.0,388.5,5.0,M,7,1042,1
3284,Hitech City,Auto,2,2.0,232.5,3.0,M,1,5154,0
7317,Secunderabad,Bike,5,1.0,361.5,,F,7,5134,1
7310,Hitech City,Bike,4,2.0,402.0,,F,8,4219,0
5615,Masab Tank,Auto,3,,385.5,5.0,M,5,4130,1
6699,Secunderabad,Car,4,,208.5,2.0,F,1,4606,0
6191,Masab Tank,Bike,4,5.0,270.0,,F,1,4332,0
4428,Hitech City,Bike,4,1.0,351.0,3.0,M,10,4375,0
8796,Hitech City,Bike,3,,351.0,,M,5,4757,1
10716,Hitech City,Bike,5,,381.0,5.0,F,4,1926,0
6857,Masab Tank,Auto,3,5.0,226.5,,M,8,4692,1
3724,Khairtabad,Bike,3,2.0,339.0,3.0,M,3,4940,1
10609,Gachibowli,Bike,3,1.0,199.5,3.0,F,10,5640,0
3348,Hitech City,Bike,4,2.0,405.0,2.0,F,3,4914,1
8319,Secunderabad,Bike,7,3.0,444.0,,F,2,1304,1
457,Gachibowli,Bike,3,,381.0,2.0,M,17,3153,1
4387,Gachibowli,Auto,3,,385.5,2.0,F,1,4132,1
2148,Hitech City,Bike,3,4.0,225.0,3.0,M,47,1511,1
2480,Hitech City,Auto,3,1.0,385.5,2.0,F,45,3496,1
8991,Secunderabad,Bike,4,,358.5,,F,10,5528,1
9717,Secunderabad,Car,4,3.0,250.5,2.0,F,1,5409,1
8446,Khairtabad,Bike,3,5.0,213.0,2.0,M,6,5974,1
3768,Hitech City,Bike,5,4.0,283.5,3.0,M,7,4741,1
8822,Hitech City,Bike,6,1.0,390.0,4.0,F,6,1766,0
1963,Gachibowli,Bike,2,,247.5,4.0,F,57,1881,1
10319,Masab Tank,Bike,2,,364.5,3.0,F,9,4182,0
7288,Khairtabad,Bike,3,5.0,354.0,2.0,M,10,5755,1
7187,Masab Tank,Bike,6,1.0,396.0,4.0,M,1,1273,0
10596,Hitech City,Bike,4,5.0,274.5,2.0,F,1,4741,0
10635,Secunderabad,Bike,3,1.0,361.5,3.0,F,10,4120,0
5831,Masab Tank,Bike,3,1.0,199.5,3.0,M,8,4634,0
486,Hitech City,Bike,5,5.0,394.5,8.0,F,9,2236,1
2961,Secunderabad,Bike,3,4.0,318.0,8.0,F,56,3337,1
7375,Gachibowli,Car,4,2.0,331.5,3.0,F,7,4856,0
7585,Gachibowli,Bike,3,5.0,219.0,5.0,F,3,5489,0
10611,Secunderabad,Bike,3,1.0,385.5,4.0,M,8,4692,1
3206,Hitech City,Bike,5,,291.0,3.0,F,1,4331,0
5356,Khairtabad,Auto,4,1.0,346.5,3.0,M,2,4940,0
2097,Secunderabad,Bike,3,,352.5,10.0,M,56,2175,1
6016,Khairtabad,Car,4,2.0,340.5,5.0,M,7,1354,1
495,Secunderabad,Bike,5,1.0,240.0,,F,16,1526,1
7737,Secunderabad,Bike,6,,463.5,,F,8,1289,1
2962,Khairtabad,Bike,4,3.0,303.0,,F,48,2213,1
5249,Masab Tank,Bike,4,1.0,343.5,,F,2,5378,1
371,Masab Tank,Bike,4,3.0,253.5,2.0,M,2,1399,1
1327,Gachibowli,Bike,3,1.0,382.5,5.0,F,1,2713,1
8146,Khairtabad,Bike,5,2.0,426.0,4.0,M,1,4171,1
3534,Hitech City,Bike,5,1.0,367.5,3.0,M,6,4343,1
9978,Hitech City,Car,3,,384.0,2.0,F,7,5725,1
5327,Masab Tank,Car,6,,375.0,3.0,M,5,5621,1
3465,Secunderabad,Bike,2,5.0,370.5,4.0,M,4,5255,1
3007,Gachibowli,Car,5,4.0,403.5,,M,15,2522,1
10899,Secunderabad,Bike,4,1.0,333.0,2.0,M,3,5665,1
5683,Gachibowli,Bike,2,,273.0,3.0,M,6,4112,1
10943,Masab Tank,Car,5,1.0,328.5,6.0,F,2,1650,1
9511,Gachibowli,Bike,4,1.0,274.5,,M,3,5178,1
9103,Gachibowli,Bike,4,4.0,339.0,,M,1,1761,0
645,Secunderabad,Bike,6,4.0,181.5,5.0,M,23,1734,1
561,Secunderabad,Auto,3,1.0,277.5,2.0,F,34,3299,1
728,Hitech City,Bike,4,3.0,268.5,3.0,M,45,1903,1
6000,Hitech City,Bike,6,3.0,366.0,4.0,M,5,1108,1
2415,Secunderabad,Bike,6,3.0,262.5,5.0,F,64,1860,1
9174,Hitech City,Car,7,2.0,421.5,4.0,F,2,1291,0
1161,Secunderabad,Bike,4,,190.5,8.0,M,39,1411,1
10579,Gachibowli,Bike,4,4.0,240.0,3.0,M,1,4770,0
7067,Masab Tank,Bike,3,1.0,315.0,3.0,M,4,5683,0
6133,Gachibowli,Bike,3,3.0,312.0,5.0,F,10,4258,0
579,Secunderabad,Bike,3,2.0,259.5,,F,15,1992,1
2611,Gachibowli,Auto,4,2.0,321.0,3.0,F,20,2009,1
9003,Secunderabad,Bike,5,1.0,199.5,,M,1,4643,0
2087,Masab Tank,Bike,4,4.0,319.5,2.0,F,27,2938,1
4620,Hitech City,Bike,6,5.0,322.5,4.0,M,5,5409,1
8951,Masab Tank,Bike,5,4.0,312.0,2.0,M,9,4569,0
2880,Hitech City,Auto,4,1.0,292.5,,M,19,2878,1
5899,Gachibowli,Auto,4,3.0,285.0,5.0,F,8,4736,0
4174,Khairtabad,Bike,3,2.0,351.0,2.0,M,8,4012,1
4548,Hitech City,Bike,6,4.0,382.5,4.0,F,3,1569,1
4559,Masab Tank,Bike,5,1.0,378.0,4.0,M,4,1837,0
6890,Hitech City,Bike,6,2.0,418.5,4.0,M,1,1150,1
5645,Masab Tank,Bike,4,,288.0,3.0,F,3,4130,1
9404,Hitech City,Bike,6,1.0,430.5,4.0,M,5,1791,1
2313,Secunderabad,Car,4,,276.0,3.0,F,27,3967,1
7556,Hitech City,Bike,3,,352.5,2.0,M,7,4013,1
2943,Secunderabad,Bike,3,,222.0,2.0,M,39,1402,1
5062,Khairtabad,Car,4,,333.0,3.0,M,4,5919,0
7868,Hitech City,Bike,4,3.0,319.5,3.0,M,4,4367,0
9477,Secunderabad,Bike,3,3.0,199.5,3.0,F,2,4926,0
8045,Masab Tank,Bike,5,1.0,372.0,,F,8,1810,0
6253,Gachibowli,Bike,5,2.0,361.5,2.0,M,6,4741,0
4114,Khairtabad,Auto,5,1.0,357.0,2.0,M,5,5441,1
1662,Hitech City,Bike,3,2.0,225.0,3.0,F,4,1910,1
3334,Khairtabad,Bike,5,3.0,306.0,,F,1,4037,1
9356,Hitech City,Bike,6,4.0,385.5,4.0,F,4,1451,0
5306,Hitech City,Bike,4,,219.0,2.0,M,4,4348,1
4129,Gachibowli,Bike,4,,408.0,4.0,M,3,5566,0
1159,Gachibowli,Bike,4,3.0,369.0,2.0,M,55,2387,1
7013,Masab Tank,Bike,4,3.0,295.5,3.0,M,2,4410,0
6527,Masab Tank,Bike,4,2.0,213.0,,F,9,4280,1
10473,Secunderabad,Bike,5,,331.5,,F,8,1109,0
2658,Hitech City,Bike,3,,408.0,3.0,M,44,2548,1
8839,Gachibowli,Bike,5,,348.0,5.0,M,6,1427,0
3721,Gachibowli,Bike,4,,336.0,2.0,M,6,4994,0
3528,Hitech City,Bike,4,,411.0,3.0,M,4,4521,0
4414,Khairtabad,Bike,3,,336.0,2.0,F,3,4405,0
42,Hitech City,Bike,5,5.0,208.5,4.0,M,61,1265,1
10452,Hitech City,Bike,5,5.0,372.0,5.0,F,1,1945,1
7440,Hitech City,Bike,3,,219.0,,M,9,4128,0
2693,Masab Tank,Bike,4,,286.5,3.0,F,12,3676,1
8673,Secunderabad,Bike,3,2.0,336.0,3.0,M,8,5869,0
5475,Secunderabad,Car,4,4.0,379.5,2.0,F,6,5892,0
10317,Secunderabad,Bike,3,2.0,316.5,,M,4,4978,1
2627,Masab Tank,Bike,3,3.0,234.0,3.0,F,20,1305,1
9242,Hitech City,Bike,4,4.0,249.0,6.0,F,6,4100,1
5818,Khairtabad,Bike,2,1.0,310.5,4.0,M,1,5742,0
10312,Khairtabad,Bike,3,5.0,261.0,3.0,M,7,5672,1
6367,Gachibowli,Bike,3,5.0,340.5,3.0,M,9,4892,1
566,Hitech City,Bike,4,3.0,324.0,2.0,M,52,3578,1
1150,Khairtabad,Bike,4,2.0,289.5,2.0,F,48,2371,1
1241,Masab Tank,Auto,4,5.0,315.0,4.0,F,28,3905,1
6538,Khairtabad,Bike,6,4.0,418.5,4.0,F,1,1246,1
9074,Hitech City,Bike,3,1.0,373.5,,M,9,5987,1
2727,Secunderabad,Car,2,3.0,189.0,4.0,F,3,1364,1
6177,Secunderabad,Auto,3,1.0,339.0,,F,6,4946,1
6359,Masab Tank,Bike,4,4.0,408.0,4.0,M,4,4363,1
2994,Hitech City,Car,4,5.0,301.5,4.0,M,46,3498,1
1946,Hitech City,Bike,4,,240.0,2.0,M,28,1276,1
9081,Secunderabad,Bike,5,,315.0,7.0,F,4,4525,1
137,Masab Tank,Auto,3,3.0,283.5,4.0,F,51,2208,1
7682,Hitech City,Auto,5,3.0,381.0,2.0,F,5,4764,1
9056,Hitech City,Auto,3,3.0,252.0,2.0,M,10,5334,1
1852,Khairtabad,Bike,3,,253.5,10.0,F,15,1107,1
9610,Khairtabad,Bike,4,,346.5,3.0,F,8,5069,1
8831,Masab Tank,Bike,5,5.0,358.5,5.0,M,6,1887,1
1162,Khairtabad,Bike,5,2.0,250.5,,M,28,1921,1
9248,Hitech City,Bike,4,3.0,384.0,2.0,F,3,4679,1
3323,Masab Tank,Bike,3,4.0,226.5,3.0,M,2,5712,1
2019,Secunderabad,Bike,5,4.0,309.0,4.0,F,3,3755,1
8749,Gachibowli,Car,4,,387.0,,M,8,4046,1
5736,Hitech City,Car,4,3.0,220.5,,F,7,4865,0
5010,Hitech City,Bike,4,,394.5,,F,3,5253,0
10853,Masab Tank,Bike,5,5.0,228.0,4.0,F,10,5913,1
704,Hitech City,Bike,4,2.0,388.5,,F,47,3764,1
6738,Hitech City,Bike,6,3.0,367.5,5.0,F,8,5678,1
1446,Hitech City,Bike,3,4.0,381.0,3.0,M,53,3538,1
5318,Hitech City,Car,3,,348.0,2.0,F,8,5146,0
8553,Secunderabad,Bike,4,,342.0,,F,1,1788,1
2172,Hitech City,Car,4,,225.0,4.0,M,5,1263,1
2677,Gachibowli,Bike,5,3.0,313.5,4.0,F,7,2675,1
10379,Masab Tank,Bike,4,4.0,367.5,3.0,F,7,4480,1
7635,Secunderabad,Bike,5,1.0,345.0,4.0,M,4,5363,0
9065,Masab Tank,Bike,4,3.0,390.0,4.0,F,5,5307,0
7780,Khairtabad,Bike,3,,379.5,3.0,M,8,5030,1
2717,Masab Tank,Car,4,3.0,219.0,3.0,M,41,1140,1
2408,Hitech City,Bike,3,2.0,364.5,2.0,M,26,2719,1
3194,Hitech City,Bike,3,3.0,193.5,3.0,M,7,5197,1
7308,Hitech City,Bike,2,5.0,151.5,3.0,M,10,4353,0
1958,Hitech City,Bike,3,,303.0,3.0,F,1,3738,1
1416,Hitech City,Bike,3,3.0,357.0,4.0,M,57,3537,1
2525,Masab Tank,Bike,4,2.0,286.5,3.0,M,3,2353,1
5763,Secunderabad,Auto,6,3.0,367.5,4.0,M,2,1158,1
4126,Khairtabad,Auto,3,5.0,345.0,,F,2,5916,1
3970,Khairtabad,Auto,4,5.0,321.0,3.0,F,1,4004,0
2270,Hitech City,Bike,4,1.0,343.5,3.0,F,53,3423,1
9453,Secunderabad,Auto,4,4.0,412.5,,M,7,1562,1
3584,Hitech City,Bike,4,5.0,259.5,3.0,F,7,4410,0
9553,Gachibowli,Bike,6,1.0,414.0,2.0,M,10,5108,0
6230,Hitech City,Bike,6,3.0,417.0,4.0,M,4,1716,0
6337,Gachibowli,Bike,5,,396.0,3.0,M,10,4025,1
7214,Hitech City,Bike,7,4.0,370.5,,F,9,1228,0
3580,Khairtabad,Bike,6,5.0,244.5,4.0,M,3,5118,1
3396,Hitech City,Bike,6,5.0,336.0,4.0,M,6,4616,0
5121,Secunderabad,Bike,5,2.0,264.0,3.0,M,9,5656,0
9919,Gachibowli,Bike,6,5.0,420.0,4.0,F,3,1819,1
10484,Hitech City,Bike,4,2.0,379.5,5.0,F,3,1092,0
10393,Gachibowli,Car,4,2.0,234.0,3.0,M,1,4097,1
1856,Hitech City,Bike,5,5.0,370.5,10.0,F,61,2206,1
6329,Masab Tank,Bike,5,5.0,205.5,,M,8,5111,1
8255,Masab Tank,Bike,3,4.0,367.5,3.0,F,7,5429,0
4805,Masab Tank,Auto,6,2.0,228.0,2.0,F,9,1993,0
390,Hitech City,Car,4,,250.5,4.0,F,20,1705,1
1471,Gachibowli,Bike,2,3.0,184.5,2.0,M,11,1383,1
6930,Hitech City,Bike,5,4.0,385.5,5.0,M,10,1695,1
461,Masab Tank,Bike,4,1.0,303.0,3.0,F,18,3940,1
9206,Hitech City,Bike,4,4.0,216.0,3.0,M,6,4137,1
966,Hitech City,Auto,5,,346.5,2.0,F,55,3894,1
7876,Khairtabad,Bike,3,3.0,324.0,4.0,F,9,5107,1
95,Masab Tank,Bike,4,1.0,319.5,4.0,F,35,2343,1
5498,Hitech City,Bike,4,4.0,219.0,3.0,M,10,4472,1
10421,Masab Tank,Auto,4,1.0,397.5,3.0,M,3,5177,0
7690,Khairtabad,Bike,3,2.0,298.5,3.0,F,8,4164,1
2141,Masab Tank,Bike,3,,240.0,3.0,F,65,1228,1
3363,Secunderabad,Bike,3,2.0,309.0,3.0,F,1,4431,1
6962,Hitech City,Car,5,2.0,411.0,,F,5,4154,0
3761,Masab Tank,Bike,4,3.0,295.5,2.0,M,7,5449,0
6563,Masab Tank,Car,4,3.0,384.0,5.0,F,5,1533,1
8180,Hitech City,Bike,4,3.0,337.5,2.0,M,2,4520,1
1551,Secunderabad,Bike,5,5.0,388.5,2.0,M,63,2583,1
6163,Gachibowli,Auto,3,2.0,330.0,3.0,M,8,5032,1
2732,Hitech City,Car,3,3.0,354.0,2.0,F,58,3360,1
5300,Hitech City,Bike,4,3.0,430.5,4.0,M,6,5889,0
5343,Secunderabad,Auto,4,2.0,364.5,2.0,F,6,4573,0
4793,Masab Tank,Auto,5,,408.0,2.0,F,4,5112,0
10675,Gachibowli,Car,3,4.0,312.0,,F,3,5811,1
2258,Hitech City,Bike,4,5.0,267.0,3.0,F,5,1012,1
3429,Secunderabad,Auto,3,4.0,223.5,3.0,F,5,5467,0
10354,Khairtabad,Bike,3,2.0,294.0,6.0,M,6,5414,0
5985,Secunderabad,Bike,4,5.0,297.0,7.0,M,9,4249,1
666,Hitech City,Car,3,3.0,364.5,2.0,M,17,3230,1
1950,Hitech City,Bike,5,1.0,301.5,,F,54,2158,1
5391,Secunderabad,Bike,4,,205.5,2.0,F,2,5804,1
1168,Khairtabad,Bike,4,1.0,340.5,2.0,M,60,3080,1
2058,Hitech City,Auto,3,,381.0,2.0,M,56,3266,1
2796,Hitech City,Bike,3,2.0,153.0,4.0,M,57,1220,1
6123,Secunderabad,Bike,5,4.0,412.5,2.0,M,10,5395,1
9863,Masab Tank,Auto,4,5.0,256.5,2.0,F,1,4439,0
2560,Khairtabad,Bike,6,3.0,331.5,10.0,F,13,2219,1
1517,Masab Tank,Auto,3,5.0,273.0,3.0,M,34,3595,1
9350,Hitech City,Bike,7,5.0,382.5,4.0,F,2,1826,1
9987,Secunderabad,Car,4,,366.0,3.0,M,3,5857,1
867,Secunderabad,Bike,4,1.0,298.5,2.0,F,46,3371,1
2284,Khairtabad,Bike,6,,261.0,3.0,F,32,1921,1
6780,Hitech City,Bike,4,4.0,409.5,3.0,F,3,5749,1
5504,Hitech City,Bike,6,,456.0,,F,6,1864,1
2098,Khairtabad,Bike,5,4.0,321.0,,M,52,3403,1
1196,Hitech City,Bike,5,5.0,250.5,8.0,M,44,1547,1
7203,Secunderabad,Bike,5,5.0,369.0,5.0,F,6,1911,0
74,Hitech City,Bike,4,,322.5,,F,21,3984,1
